<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171109,000000,444.5184998,445.3545783,442.1632053,444.9977155,4912
20171110,000000,444.0392840,444.0443820,439.4510480,442.3416367,4910
20171113,000000,441.5820287,443.4530094,439.7008520,442.6883034,4914
20171114,000000,441.8624209,441.8624209,439.0075185,440.7357541,4912
20171115,000000,439.9608520,440.9192835,437.8757536,439.4765382,4902
20171116,000000,440.1188912,444.5337939,440.1188912,444.0800683,4907
20171117,000000,443.1063427,443.6467349,441.6788915,442.5659504,4845
20171120,000000,442.2549700,442.5506563,440.1851658,440.8428129,4904
20171121,000000,441.8012444,445.5737940,441.8012444,444.7326174,4918
20171122,000000,444.7377155,445.7216372,443.6212447,444.3859507,4909
20171124,000000,444.5235978,445.6553627,444.0086958,445.4157548,2749
20171127,000000,445.3698724,446.2926177,444.5388919,445.2832058,4912
20171128,000000,446.3690883,448.7141867,445.0486959,448.1534023,4889
20171129,000000,448.7906573,451.9922264,448.7906573,450.4883046,4880
20171130,000000,451.5588930,455.2855602,450.7635988,454.2353640,4871
20171201,000000,454.1130110,455.1479132,447.0165394,453.5675208,4817
20171204,000000,455.2651681,456.1930114,447.2510492,447.3632061,4863
20171205,000000,447.6028140,449.8357555,446.0122255,446.3792844,4903
20171206,000000,446.3792844,469.6110526,440.7561462,445.7420294,4897
20171207,000000,445.9255588,447.0930100,444.2992840,446.3486961,4884
20171208,000000,447.7047748,451.3600694,447.6130100,451.2734028,4899
20171211,000000,452.3694814,453.5318345,451.2275204,452.9710501,4899
20171212,000000,454.1894816,455.2141877,453.3585011,454.4494817,4905
20171213,000000,454.5412464,457.6051684,454.4647758,456.0247760,4901
20171214,000000,456.7283056,456.9271291,450.4628144,450.8451674,4893
20171215,000000,453.0016383,455.8820309,452.1553637,455.8208544,4840
20171218,000000,457.1259527,458.3902666,455.6271289,455.7953642,4908
20171219,000000,456.2898741,457.0851684,455.2702661,455.3671289,4878
20171220,000000,456.0553643,456.9934036,454.1741875,454.2710503,4909
20171221,000000,454.3628150,455.8565407,453.1443834,453.3228148,4896
20171222,000000,452.6243834,453.3075207,451.0949714,452.0585009,4913
20171226,000000,451.9463440,452.9353638,451.9463440,452.4510500,4913
20171227,000000,452.8079128,454.4545797,452.8079128,453.4859521,4912
20171228,000000,453.9549718,454.4647758,452.4561480,453.9804620,4914
20171229,000000,454.7094817,455.2294818,450.6055595,450.6055595,4877
20180102,000000,452.6957559,456.2388937,452.0483048,456.1471290,4853
20180103,000000,456.6212467,460.8883062,455.0918347,460.6690905,4899
20180104,000000,462.0608554,462.2239927,459.8839923,460.8730121,4844
20180105,000000,462.0608554,464.8800715,461.5408553,464.7475225,4883
20180108,000000,464.2836008,464.4977185,460.0981100,462.4330123,4886
20180109,000000,463.4118360,468.8667388,463.4118360,467.7043857,4832
20180110,000000,466.9804640,467.1436013,463.6157576,467.0926209,4878
20180111,000000,467.6330131,468.9941898,466.3585031,468.9839937,4903
20180112,000000,470.0086998,472.7157590,469.5345820,472.1855628,4896
20180116,000000,475.1220339,478.0330147,473.0216414,473.5671317,4867
20180117,000000,475.1169358,479.2565443,474.8824260,478.2828187,4896
20180118,000000,478.1961520,479.1087012,475.9224262,478.5581128,4889
20180119,000000,479.3279169,480.6941916,478.2624265,480.5718386,4872
20180122,000000,480.7553681,485.0785060,480.0824268,485.0530158,4896
20180123,000000,484.8490942,486.0930160,482.9526233,483.2432116,4900
20180124,000000,485.6087022,486.3224278,482.7079174,484.4718392,4745
20180125,000000,486.6792906,489.0447811,485.1243884,488.7490948,4714
20180126,000000,490.8239971,498.8330179,490.8138010,498.8330179,4787
20180129,000000,498.3385080,500.1228220,497.3851746,497.7420374,4816
20180130,000000,489.8859577,491.1604677,486.8475259,487.3267416,4800
20180131,000000,488.7592909,491.1604677,479.0373286,480.4188974,4867
20180201,000000,478.7671325,483.1361528,477.6659558,481.2600740,4713
20180202,000000,478.5887011,481.2498780,474.6530142,474.9843868,4566
20180205,000000,472.9298767,474.6479162,450.5851674,453.5777168,4723
20180206,000000,447.0267354,460.5161493,445.1251665,458.6604627,4693
20180207,000000,457.0188938,464.2224244,456.4632075,458.1761489,4816
20180208,000000,457.9467371,459.2620314,441.6992836,441.7043817,4182
20180209,000000,444.7224214,451.7679126,434.2765374,448.0004611,4619
20180212,000000,449.9428143,456.0094819,447.2204610,452.5173245,4795
20180213,000000,450.6208536,453.7714424,447.2357551,452.7059520,4827
20180214,000000,450.3812458,459.1345804,449.9326182,458.2934038,4555
20180215,000000,460.4702669,463.4322282,456.8557566,463.3608556,4890
20180216,000000,463.1161497,469.6773272,463.0192869,466.4145816,4874
20180220,000000,464.8341892,466.0118364,460.4039924,461.5816396,4791
20180221,000000,461.7855612,467.6075229,459.5016393,459.5016393,4860
20180222,000000,460.5773258,463.8808557,457.6408547,458.5075215,4901
20180223,000000,460.3071296,465.6039932,458.9816392,465.5122285,4913
20180226,000000,466.7510522,471.3902686,466.4604639,470.8804646,4805
20180227,000000,470.9977195,472.3079158,466.1800717,466.2667384,4883
20180228,000000,466.6745816,468.0408563,458.7420314,458.7471294,4867
20180301,000000,458.1098744,459.9706590,448.0106572,451.6659518,4773
20180302,000000,449.6675202,457.5643841,449.3004613,456.8455605,4455
20180305,000000,455.1581092,462.2647770,453.8122267,460.8526199,4588
20180306,000000,461.5510514,461.9639926,458.1200705,460.6079140,4914
20180307,000000,457.5490900,463.5290909,457.0494821,462.9581104,4695
20180308,000000,464.2886989,466.5879149,463.6310517,466.3483070,4726
20180309,000000,468.5608564,473.1796806,467.5514445,473.1287002,4778
20180312,000000,473.7965435,474.0157592,470.8090920,471.3188960,4835
20180313,000000,472.2722295,474.8773280,470.6969352,471.7777196,4776
20180314,000000,473.3479160,474.2298769,467.9388955,469.2796800,4753
20180315,000000,470.2024253,472.0632099,467.7349739,468.4486995,4814
20180316,000000,469.3561506,470.6306606,468.5557584,468.8259545,3551
20180319,000000,467.9134053,467.9134053,457.3145802,461.0361494,3541
20180320,000000,462.0455613,463.2232085,459.3130118,461.7396789,4834
20180321,000000,461.9130122,464.8494833,459.7667374,460.0777178,4900
20180322,000000,456.1573251,456.1573251,446.5271275,447.0777158,4805
20180323,000000,447.7149708,448.3981082,437.6565379,437.9369301,4865
20180326,000000,442.5353622,447.5875198,437.8145772,447.0420296,4766
20180327,000000,448.1890886,449.5859515,438.8953616,441.4035973,4742
20180328,000000,442.4232053,447.4957551,441.7400680,443.4224212,4635
20180329,000000,445.0741861,449.8816378,442.8565387,445.8694804,4816
20180402,000000,444.8090880,446.6188922,431.6714390,435.8773220,4909
20180403,000000,437.0294790,443.0910486,435.5816356,442.3008524,4913
20180404,000000,439.2726166,449.8612457,436.9988908,448.5816376,4906
20180405,000000,449.7490888,450.5902654,446.5322256,448.1483042,4916
20180406,000000,445.5075195,446.5475197,433.5322236,437.4118320,3566
20180409,000000,440.3075187,447.6894806,438.6251655,441.5055581,4757
20180410,000000,444.9671273,450.7788929,444.6561468,449.2443828,4901
20180411,000000,446.7616374,448.6122259,445.0435979,445.5635980,4905
20180412,000000,447.1643825,450.7839909,447.1643825,448.6785004,4907
20180413,000000,450.1008536,450.9012458,446.0581078,448.2808533,4906
20180416,000000,451.2530106,453.2616384,450.5341870,451.6608538,4859
20180417,000000,455.3773250,456.3051682,452.8690893,455.6067368,4871
20180418,000000,456.3357565,457.4420312,453.7306580,455.8973250,4876
20180419,000000,455.2090896,455.4996779,450.5953634,452.2114421,4837
20180420,000000,452.3235990,453.1698736,448.5000690,449.9071280,4847
20180423,000000,451.3396773,452.8588932,449.6675202,451.4875204,4863
20180424,000000,452.4663441,453.0883050,444.4675194,447.6486963,4787
20180425,000000,447.4345786,449.3208534,443.9016369,449.3157554,4761
20180426,000000,451.1408537,456.6926193,450.8502654,454.7349719,4803
20180427,000000,454.8522268,457.6153645,454.1996777,456.9424232,4808
20180430,000000,457.8243842,458.1455607,449.8714418,449.8765398,4913
20180501,000000,449.7388927,451.2377165,446.5883040,450.5035987,4906
20180502,000000,448.1585003,448.2298729,443.3102643,444.1718330,4886
20180503,000000,443.0043819,443.0502642,435.7090866,441.4647738,4898
20180504,000000,440.4910482,446.5526177,438.6659498,445.0486959,4900
20180507,000000,445.7420294,448.1788925,443.5549702,444.7683037,4872
20180508,000000,443.9526173,444.1973232,438.8647734,441.4086954,4812
20180509,000000,442.0000680,446.0428137,440.0679108,444.4624213,4872
20180510,000000,445.7726176,451.7628146,445.7726176,449.9275202,4849
20180511,000000,450.1671281,457.3400704,449.6165398,456.6008546,4870
20180514,000000,456.9271291,461.6683063,456.9271291,459.6749727,4914
20180515,000000,457.2788939,457.2788939,452.5275206,453.8937953,4912
20180516,000000,454.2506581,457.7886979,453.6490894,456.3459526,4851
20180517,000000,456.0655604,457.1514429,453.7714424,456.4886977,4847
20180518,000000,456.6314428,458.4922274,455.5047760,457.7835998,4836
20180521,000000,458.8286980,460.5314434,457.2432076,458.0792862,4913
20180522,000000,458.5636000,459.3741883,456.3969330,456.9169330,4913
20180523,000000,455.5914426,458.8643843,455.3314426,458.5177176,4911
20180524,000000,458.5941882,459.3232079,454.9898739,457.1106586,4919
20180525,000000,456.6671291,458.7981098,455.4334034,456.5753644,4918
20180529,000000,453.8173247,454.1283052,448.9639906,452.0890892,4769
20180530,000000,454.7502660,459.7412472,454.6992856,458.3851686,4809
20180531,000000,457.7734038,458.2271293,453.7612463,453.8020306,4709
20180601,000000,456.0247760,459.2977177,455.7137956,459.1549726,4908
20180604,000000,460.1185022,461.3624239,457.9518352,460.9239925,4830
20180605,000000,460.9188944,462.1067378,457.9314430,460.4141885,4878
20180606,000000,461.1890906,465.7722285,460.0012472,465.7671305,4853
20180607,000000,465.9863462,467.0365424,463.2588948,465.2012480,4836
20180608,000000,465.2828167,468.6322290,465.2267382,468.5404642,4919
20180611,000000,468.8055623,471.3953666,467.3781111,469.1063467,4912
20180612,000000,469.4122291,470.0749743,467.2659542,469.3255624,4912
20180613,000000,470.0341900,472.3792884,468.7902682,469.0349741,4916
20180614,000000,469.8098762,471.7318373,468.9075231,471.3392882,4915
20180615,000000,471.1353666,472.5883080,468.8973270,472.5424256,4910
20180618,000000,470.3145822,470.3145822,466.3483070,468.2549740,4917
20180619,000000,465.9557580,469.5141899,465.3286990,469.3765428,4873
20180620,000000,469.9883076,471.6859549,469.3765428,470.7275234,4861
20180621,000000,470.7581116,470.7581116,466.8428169,467.9898759,4897
20180622,000000,469.5243860,471.5788961,468.4028172,469.6977193,4891
20180625,000000,468.6271309,469.3459546,461.4490906,464.8647774,4880
20180626,000000,465.0381108,465.6600716,462.6777182,463.7024243,4885
20180627,000000,463.7941890,465.7110520,458.8949726,458.8949726,4846
20180628,000000,457.5185018,461.1585023,454.4188934,460.0012472,4817
20180629,000000,461.0769337,465.0737970,460.8934042,460.8934042,4907
20180702,000000,459.4659530,462.7847771,457.0392860,462.5910516,4917
20180703,000000,463.3098752,465.8996795,462.8051692,463.6157576,2758
20180705,000000,465.1706598,468.5812486,464.5588950,468.2957583,4917
20180706,000000,470.6102685,475.9020340,470.6102685,475.3106614,4917
20180709,000000,476.7126224,479.3941914,476.7024263,478.4561520,4870
20180710,000000,479.5828189,480.7604661,478.6243874,480.5259563,4890
20180711,000000,478.3796814,478.7263482,476.8604655,477.0541910,4830
20180712,000000,479.0781129,482.5447801,479.0577208,482.4122311,4860
20180713,000000,482.3153683,483.9875254,481.2855642,483.2534077,4870
20180716,000000,483.3298783,483.3298783,479.2565443,479.7357601,4874
20180717,000000,479.6541914,483.4216430,479.6541914,482.5804664,4863
20180718,000000,482.2643879,483.2890940,481.5200741,482.9577214,4882
20180719,000000,482.3816428,482.9475253,478.6345834,480.7247798,4833
20180720,000000,479.6847797,480.6941916,479.1800737,479.8530150,4898
20180723,000000,479.8071326,481.6016427,479.3432110,481.1122309,4918
20180724,000000,482.9118390,485.8941924,482.5498782,484.6145844,4915
20180725,000000,484.6604667,490.6812520,484.2475255,490.1357617,4873
20180726,000000,490.4569382,491.2165462,488.4534085,489.5596832,4848
20180727,000000,489.2232125,489.6004675,483.7224274,485.5730159,4847
20180730,000000,485.2518394,486.2612513,483.9569372,485.3334080,4914
20180731,000000,486.4651729,491.1808599,486.2918395,490.4008598,4889
20180801,000000,490.5996833,492.5012522,490.2785068,491.0075265,4910
20180802,000000,490.2275264,493.8012524,488.9071340,492.9039974,4918
20180803,000000,492.9396837,495.5141939,492.3992914,495.3153703,4883
20180806,000000,494.8922330,497.0181157,493.3883112,496.0341940,4914
20180807,000000,496.3196842,497.9969394,495.8710567,496.3859587,4826
20180808,000000,496.5388999,497.9408609,495.5549782,497.0589000,4911
20180809,000000,497.0232137,498.8636062,496.2483116,496.6204686,4704
20180810,000000,495.3561546,497.5381158,493.1843896,494.8514487,4824
20180813,000000,495.0859585,497.1200765,493.5106642,494.8106644,4881
20180814,000000,494.8514487,497.9306648,494.8514487,497.1506647,4683
20180815,000000,495.6467429,496.5032136,493.1079190,496.0087038,4264
20180816,000000,497.0334098,501.2036065,496.7020372,500.4083123,4487
20180817,000000,500.5255672,503.5792932,499.0318415,502.2538028,4737
20180820,000000,502.8655676,504.7059600,502.8655676,503.6914500,4196
20180821,000000,504.7620384,505.2055679,502.8502734,504.0636070,4391
20180822,000000,503.9769403,506.0263524,502.6973322,505.1800777,4896
20180823,000000,505.1800777,506.1283132,503.7118422,504.5938031,4912
20180824,000000,505.0577248,506.8573329,505.0577248,506.6024309,4904
20180827,000000,507.3620388,508.9577254,506.9389015,508.8557646,4916
20180828,000000,508.8710587,509.9263530,508.0757644,509.2890980,4862
20180829,000000,509.3961568,513.1534123,508.9220391,512.6181181,4851
20180830,000000,512.1541964,513.8773340,511.1753728,512.0777258,4915
20180831,000000,511.5526277,512.5416475,510.1506667,512.1796866,4914
20180904,000000,511.5985101,511.7106670,506.9185094,508.6620390,4904
20180905,000000,508.1879213,509.8090980,506.6839995,509.5440000,4900
20180906,000000,509.4675294,510.4259609,506.5820387,509.2636078,4675
20180907,000000,508.8761567,510.5177256,507.3416467,509.8345882,4905
20180910,000000,510.8134119,512.0165494,508.2083135,508.2847841,4917
20180911,000000,507.8820389,509.3298823,506.0416465,508.3357645,4920
20180912,000000,508.2287056,511.6189022,508.2287056,510.8592943,4899
20180913,000000,511.8024317,516.5385108,511.8024317,516.4263540,4914
20180914,000000,516.6659618,516.6812560,514.1424320,514.8714518,4911
20180917,000000,514.9581184,514.9581184,511.7718434,512.5059612,4919
20180918,000000,512.5008632,516.7985109,511.8126278,515.3710597,4906
20180919,000000,515.5749813,516.3090990,514.1220399,514.7389027,4916
20180920,000000,515.7381186,520.0000800,515.7381186,519.5361584,4626
20180921,000000,519.8726290,521.2236096,519.3526289,520.2141977,4915
20180924,000000,520.3416487,522.3757666,519.4392956,521.4683155,4919
20180925,000000,521.6110606,523.2118452,519.9236094,520.3365506,4917
20180926,000000,520.9890998,525.2306690,520.4690997,521.0451782,4894
20180927,000000,521.3765508,524.9451788,521.1165508,523.2118452,4919
20180928,000000,522.8447863,525.5263554,522.4420412,524.9961592,4920
20181001,000000,525.7659632,529.7424344,525.7659632,527.0914536,4911
20181002,000000,527.3514537,527.3514537,525.2000808,526.1381202,4897
20181003,000000,526.6989046,528.4373362,524.4761591,525.0930220,4912
20181004,000000,524.8789043,524.8789043,516.7067462,519.4138054,4899
20181005,000000,519.5106682,522.3655706,514.8714518,518.8989034,4879
20181008,000000,518.1647856,519.5667466,513.3777260,517.4204718,4909
20181009,000000,516.5945893,520.2549820,515.0906675,518.4400798,4909
20181010,000000,518.0832170,518.6592955,505.5369405,505.6949798,4900
20181011,000000,504.8283130,505.5420386,489.8808597,492.9396837,4854
20181012,000000,497.6808609,502.0039988,494.5047820,500.3420378,4904
20181015,000000,499.3989004,501.3769399,496.4063509,496.5236058,4919
20181016,000000,499.0012532,511.5883140,499.0012532,511.3436081,4918
20181017,000000,510.6655688,514.2953732,507.6577252,513.4338045,4917
20181018,000000,513.0463534,513.0463534,503.3855676,507.4334114,4917
20181019,000000,507.6934114,509.9161569,501.4126262,502.0753714,4903
20181022,000000,501.9173321,503.0796852,495.9016449,498.1549786,4824
20181023,000000,493.4036053,497.9918413,487.5357613,495.5804684,4898
20181024,000000,495.5957625,498.0275276,477.8953676,478.6039952,4888
20181025,000000,477.0032106,488.4483104,473.3122297,485.0326236,4886
20181026,000000,481.0102701,484.3392902,473.7200729,480.0008582,4874
20181029,000000,483.5745842,488.6624281,473.5314454,480.0110542,4888
20181030,000000,480.7808583,486.0522316,477.7832108,485.4455649,4895
20181031,000000,487.8671339,491.5581148,486.1236042,486.8016435,4888
20181101,000000,487.9334084,494.4079192,487.9334084,494.1938015,4899
20181102,000000,497.1761549,499.6079200,487.9283104,491.4000756,4905
20181105,000000,492.5777228,497.0385078,492.4247816,494.9432134,4887
20181106,000000,494.7902722,497.9612531,494.3671349,497.4616452,4919
20181107,000000,501.0149790,511.9604709,501.0149790,511.6545885,4918
20181108,000000,510.3698824,513.2553731,509.3859607,511.3334120,4917
20181109,000000,510.7573335,510.7981178,506.4341956,508.9016469,4918
20181112,000000,508.2898821,508.4224312,500.0412534,500.9996849,4916
20181113,000000,502.6361558,504.9149796,496.0800763,497.3749785,4905
20181114,000000,499.3836062,500.5051750,490.4110558,492.4706640,4692
20181115,000000,490.5079186,498.0734100,485.0071334,497.7573315,4891
20181116,000000,496.7581156,504.7365482,496.6918411,502.6514499,4901
20181119,000000,502.7483126,503.2734108,493.2251739,495.2796840,4909
20181120,000000,493.3016445,495.7843900,489.6820361,490.4671343,4903
20181121,000000,491.5122325,492.6745856,488.4687026,488.5808595,4915
20181123,000000,486.0879179,492.6898797,485.8177218,489.4475263,2752
20181126,000000,491.6753698,495.4581154,491.4561540,494.4079192,4917
20181127,000000,492.3024287,498.4761551,490.6506637,498.4200767,4913
20181128,000000,499.6996847,510.9969414,499.6996847,510.9867453,4897
20181129,000000,509.1106666,515.6769421,508.9118430,512.6334122,4910
20181130,000000,512.7047848,518.0781189,511.7769415,518.0781189,4881
20181203,000000,520.8004723,522.0596882,517.8232169,520.7800801,4909
20181204,000000,520.9228252,523.4922374,507.5149800,508.0400782,4905
20181206,000000,501.7439988,506.4239995,491.4153697,506.4239995,4906
20181207,000000,504.9251757,505.7000778,490.7526245,493.3730171,4905
20181210,000000,494.2549780,496.9620372,483.4879175,495.1726252,4899
20181211,000000,498.1600766,502.6973322,493.1538014,496.5439980,4788
20181212,000000,500.6887045,507.3620388,500.6887045,500.9538026,4911
20181213,000000,501.7592929,504.8894894,497.4463510,500.5306652,4908
20181214,000000,496.7785078,496.7785078,482.5345840,484.1455647,4914
20181217,000000,480.4188974,483.0851724,471.0436019,473.8475239,4835
20181218,000000,476.9471322,478.4612501,465.7569344,470.1259547,4912
20181219,000000,471.6961510,475.6726222,459.5118354,463.7381106,4867
20181220,000000,462.0812476,462.9530124,453.2004619,457.3298743,4870
20181221,000000,456.1828153,463.7839929,449.3922260,450.2385006,4890
20181224,000000,448.0718336,448.7600690,439.3949696,439.3949696,2742
20181226,000000,440.4910482,459.7361492,439.7314402,459.7361492,4900
20181227,000000,454.6890896,464.2937969,447.4396767,464.2937969,4845
20181228,000000,465.6549736,470.9977195,462.5859535,464.5486989,4901
20181231,000000,467.3934052,471.8388961,467.0263464,471.2934058,4914
20190102,000000,466.4808561,467.8471308,459.6239923,464.9310519,4911
20190103,000000,465.7212481,466.0067384,454.1232071,454.5514425,4897
20190104,000000,459.4047766,471.5992882,459.4047766,468.7851702,4892
20190107,000000,469.3867389,476.6055635,469.1726212,472.2773276,4911
20190108,000000,475.4941908,477.8647794,470.9977195,477.1051714,4897
20190109,000000,479.3177208,481.6985055,477.5996813,478.9557600,4892
20190110,000000,477.3651715,480.6890936,474.6275240,480.5616426,4911
20190111,000000,478.6804658,481.9483094,477.4977205,481.9483094,4914
20190114,000000,479.3992894,479.3992894,476.1059556,476.2334066,4895
20190115,000000,476.6412498,484.8185060,476.6412498,484.7777216,4912
20190116,000000,485.1906629,488.0200751,483.8192901,484.0538000,4916
20190117,000000,483.5287018,490.4926245,482.8353684,488.4941928,4888
20190118,000000,490.6710559,494.8718408,488.1016437,494.0867427,4908
20190122,000000,490.8087030,491.2726246,486.9953690,490.2122323,4899
20190123,000000,491.0941932,493.6126250,485.3130158,490.5385068,4912
20190124,000000,489.7738008,489.7738008,484.5839961,486.8016435,4914
20190125,000000,488.2953692,489.4067420,486.3428199,488.1016437,4914
20190128,000000,484.9459570,484.9459570,480.0620346,482.2847801,4911
20190129,000000,481.9228192,484.7573295,480.7247798,484.3290941,4910
20190130,000000,484.7777216,492.6338013,484.7777216,491.2981148,4895
20190131,000000,491.0483108,498.3538022,490.6710559,496.9059588,4895
20190201,000000,496.7683117,498.9043905,494.5659584,498.0530178,4903
20190204,000000,497.7012530,497.7012530,492.4604679,496.6765470,4918
20190205,000000,497.3851746,500.4287044,496.0749783,496.2585077,4920
20190206,000000,495.6314488,498.2161551,494.1530172,497.7369393,4919
20190207,000000,496.0290959,496.0290959,489.4679184,492.1749777,4906
20190208,000000,490.1918401,492.9498798,489.3200753,492.9243896,4919
20190211,000000,493.7043897,494.4028212,491.3643893,492.5930170,4918
20190212,000000,493.4290955,499.5059592,493.4290955,499.1338023,4917
20190213,000000,499.7404690,502.0243910,498.2875276,500.5714496,4916
20190214,000000,499.5416455,503.4977245,498.4047826,501.5859595,4904
20190215,000000,503.9055677,509.1718430,503.9055677,508.9934116,4915
20190219,000000,508.7181175,509.6051764,507.3416467,507.4690977,4536
20190220,000000,506.0518426,507.1683133,504.0381168,506.6024309,4907
20190221,000000,505.4604699,505.4604699,500.1381162,502.1824302,4912
20190222,000000,502.7636068,507.4945879,502.6106656,507.1428231,4917
20190225,000000,509.5389019,511.0581178,507.9839997,508.1573331,4907
20190226,000000,507.5659604,508.2694900,505.8479210,506.4087054,4827
20190227,000000,504.9047836,506.7094897,502.8451754,504.7416463,4473
20190228,000000,503.9871364,506.2608622,502.6004695,503.0389009,4908
20190301,000000,505.0628228,511.2416473,505.0628228,510.5126276,4904
20190304,000000,512.5008632,987.7200000,499.8475279,987.7200000,4907
20190305,000000,503.8545873,986.9800000,500.7498810,986.9800000,4909
20190306,000000,503.4824304,971.1900000,493.9490956,971.1900000,4906
20190307,000000,494.8361546,963.8800000,489.8145852,963.8800000,4898
20190308,000000,488.8969380,961.5100000,486.1185062,961.5100000,4911
20190311,000000,490.8545853,973.5200000,490.4212519,973.5200000,4059
20190312,000000,497.6094883,980.0500000,497.0028216,980.0500000,4864
20190313,000000,501.1373320,991.2200000,501.0761555,991.2200000,4263
20190314,000000,505.0781169,988.7500000,502.5443910,988.7500000,4437
20190315,000000,504.5326266,993.9500000,503.7526265,993.9500000,4452
20190318,000000,507.1377251,992.5000000,503.9310579,992.5000000,4914
20190319,000000,507.0000780,999.9800000,506.5055681,999.9800000,4897
20190320,000000,509.5949804,993.2000000,504.2879207,993.2000000,4891
20190321,000000,504.9659600,997.6400000,502.5545871,997.6400000,4913
20190322,000000,506.8777250,978.1300000,498.5322336,978.1300000,4901
20190325,000000,498.6392924,977.3900000,494.5404682,977.3900000,4917
20190326,000000,500.4490966,984.0700000,499.7302730,984.0700000,4915
20190327,000000,501.3310575,975.2100000,493.6024289,975.2100000,4915
20190328,000000,498.5526257,978.6400000,496.0341940,978.6400000,4918
20190329,000000,501.3361556,990.2300000,500.7090966,990.2300000,4905
20190401,000000,506.7145878,991.7500000,504.3898815,991.7500000,4369
20190402,000000,506.0722347,990.3800000,503.7628226,990.3800000,4912
20190403,000000,506.1843916,993.2900000,502.9318421,989.6900000,3719
20190404,000000,504.5326266,986.9000000,500.1330181,986.9000000,4914
20190405,000000,504.3643913,994.1600000,503.8800775,994.1600000,4917
20190408,000000,506.6432152,993.6800000,502.7432146,993.6800000,3926
20190409,000000,505.2106660,990.4400000,503.1051754,988.5100000,4269
20190410,000000,504.5581168,990.8100000,504.0381168,990.8100000,4912
20190411,000000,505.9090974,978.4900000,496.7530176,978.4900000,4920
20190412,000000,500.2145868,500.3114495,493.3679190,494.0153701,4916
20190415,000000,495.1318409,972.0300000,493.3271347,972.0300000,3174
20190416,000000,498.0989002,952.4700000,484.7573295,952.4700000,4918
20190417,000000,486.6436043,923.2500000,468.1683073,923.2500000,4900
20190418,000000,471.7573275,924.6600000,464.3600714,924.6600000,4917
20190422,000000,470.3094841,925.3700000,469.1063467,925.3700000,4921
20190423,000000,471.8337981,940.7700000,471.0283078,940.7700000,4916
20190424,000000,479.8071326,939.2500000,476.7177204,939.2500000,4915
20190425,000000,478.0941912,949.3100000,476.0498772,949.3100000,4917
20190426,000000,484.6196824,959.0500000,483.2330155,959.0500000,4912
20190429,000000,488.7287026,956.9600000,485.7514473,956.9600000,4919
20190430,000000,489.0192909,960.7900000,485.3334080,960.7900000,4911
20190501,000000,489.7432126,957.1700000,485.8228198,957.1700000,4891
20190502,000000,487.3879181,961.9000000,484.7777216,961.9000000,4908
20190503,000000,491.8130168,970.0700000,491.1094873,970.0700000,4915
20190506,000000,488.2698790,975.8700000,487.4643887,975.8700000,4906
20190507,000000,495.0451742,956.2300000,484.3036039,956.2300000,4861
20190508,000000,487.2604671,957.1900000,484.2781137,957.1900000,4612
20190509,000000,485.5424276,955.3400000,481.2141917,955.3400000,4880
20190510,000000,486.2102709,954.3600000,476.5800733,954.3600000,4890
20190513,000000,481.8463486,936.5900000,475.2545829,936.5900000,4896
20190514,000000,478.5937991,941.1900000,478.5937991,941.1900000,4915
20190515,000000,477.3345832,944.1100000,475.4687006,944.1100000,4919
20190516,000000,482.3663487,951.8200000,482.3663487,951.8200000,4921
20190517,000000,483.2381136,949.3300000,481.7698780,949.3300000,4921
20190520,000000,482.4071330,947.9600000,479.9039954,947.9600000,4546
20190521,000000,485.2569374,956.3200000,485.2569374,956.3200000,4909
20190522,000000,486.8985063,961.7600000,486.2459572,961.7600000,4888
20190523,000000,488.5400752,957.1300000,484.3494863,957.1300000,4523
20190524,000000,488.7185066,959.0500000,487.6734084,959.0500000,4900
20190528,000000,489.2334086,945.8000000,482.0961526,945.8000000,4912
20190529,000000,479.8479170,936.7900000,474.0922298,936.7900000,4912
20190530,000000,478.0534069,941.6400000,477.7526225,941.6400000,4918
20190531,000000,477.1204656,934.3500000,473.5518376,934.3500000,4912
20190603,000000,477.0847793,936.9700000,476.7432106,936.9700000,4872
20190604,000000,480.8114465,953.7200000,480.8114465,953.7200000,4909
20190605,000000,488.5808595,959.8100000,487.2757612,959.8100000,4891
20190606,000000,960.8700000,962.0900000,489.9012518,962.0900000,4865
20190607,000000,492.6032130,974.2000000,492.6032130,974.2000000,4790
20190610,000000,497.2322334,977.4200000,496.8906647,977.4200000,4903
20190611,000000,500.2298809,974.9800000,496.0800763,974.9800000,4906
20190612,000000,497.3138020,980.3300000,497.1659588,980.3300000,4918
20190613,000000,500.2757632,979.7600000,497.5890962,979.7600000,4918
20190614,000000,499.6690965,976.0700000,497.2373314,976.0700000,4920
20190617,000000,498.0683119,500.8110574,497.8134099,500.5816456,4832
20190618,000000,502.9828225,506.6738034,502.2181165,504.9506659,4811
20190619,000000,505.0526267,510.5687060,504.8741953,509.6714510,4829
20190620,000000,512.6792946,515.2538048,508.7894900,511.5475297,4905
20190621,000000,511.2365492,514.7032164,508.0298821,513.6530202,4904
20190624,000000,512.8220397,513.6020398,509.7632157,510.5992942,4913
20190625,000000,510.9867453,513.3522358,508.2032154,508.5141959,4878
20190626,000000,509.4114509,509.4114509,501.3514497,502.3455675,4911
20190627,000000,503.5792932,507.1122349,503.5792932,505.9855680,4906
20190628,000000,506.3679210,509.0341960,504.3898815,508.5447841,4893
